DateTime,V,DIR,SLP,TP,RH
2018-11-25-12:00:00,0.57,83,1017.3,276.45,46
2018-11-25-13:00:00,1.22,84,1017.3,276.25,49
2018-11-25-14:00:00,0.99,114,1017,276.35,54
2018-11-25-15:00:00,0.85,93,1016.8,275.25,59
2018-11-25-16:00:00,0.76,132,1016.9,272.85,73
2018-11-25-17:00:00,2.19,123,1016.4,273.95,72
2018-11-25-18:00:00,1.57,117,1016.3,272.75,69
2018-11-25-19:00:00,1.15,19,1016.1,271.65,74
2018-11-25-20:00:00,1.08,337,1015.7,271.25,75
2018-11-25-21:00:00,1.24,343,1015.8,270.65,80
2018-11-25-22:00:00,0.54,130,1015.2,269.75,81
2018-11-25-23:00:00,1.51,13,1015.4,270.95,85
2018-11-26-00:00:00,0.76,349,1015.8,271.65,81
2018-11-26-01:00:00,0.45,340,1016.1,274.95,73
2018-11-26-02:00:00,0.83,8,1016.2,278.45,65
2018-11-26-03:00:00,1.5,55,1015.8,278.75,68
2018-11-26-04:00:00,1.2,93,1015.1,279.85,66
2018-11-26-05:00:00,1.67,51,1014.4,280.75,60
2018-11-26-06:00:00,1.22,31,1013.8,281.65,56
2018-11-26-07:00:00,1.33,49,1013.5,282.35,53
2018-11-26-08:00:00,0.89,360,1013.8,282.05,52
2018-11-26-09:00:00,0.48,317,1014.6,278.85,64
2018-11-26-10:00:00,1.8,21,1015,276.25,75
2018-11-26-11:00:00,1.36,355,1015.5,276.35,75
2018-11-26-12:00:00,0.85,129,1015.6,277.65,72
2018-11-26-13:00:00,0.79,309,1016.8,276.05,72
2018-11-26-14:00:00,0.77,249,1018,275.15,78
2018-11-26-15:00:00,1.06,342,1018.4,275.05,80
2018-11-26-16:00:00,1.27,344,1019.2,276.55,73
2018-11-26-17:00:00,1.49,42,1019.9,276.35,71
2018-11-26-18:00:00,0.27,23,1020.5,275.55,69
2018-11-26-19:00:00,3.51,304,1020.7,280.35,19
2018-11-26-20:00:00,3.81,310,1021.2,279.75,16
2018-11-26-21:00:00,3.67,310,1022.1,279.35,14
2018-11-26-22:00:00,2.31,287,1022.8,278.25,16
2018-11-26-23:00:00,1.96,275,1023.5,277.95,15
2018-11-27-00:00:00,2.75,296,1024.3,278.25,15
2018-11-27-01:00:00,2.35,316,1024.8,279.05,15
2018-11-27-02:00:00,3.43,342,1024.9,280.85,12
2018-11-27-03:00:00,4.69,347,1024.8,281.35,10
2018-11-27-04:00:00,4.11,345,1023.3,282.25,9
2018-11-27-05:00:00,2.78,334,1022.5,283.05,9
2018-11-27-06:00:00,3.25,307,1021.8,283.25,8
2018-11-27-07:00:00,5.68,348,1021,283.25,8
2018-11-27-08:00:00,1.83,289,1021,282.85,10
2018-11-27-09:00:00,1.34,307,1021.1,279.75,14
2018-11-27-10:00:00,0.94,285,1021.4,276.95,21
2018-11-27-11:00:00,0.41,26,1021.6,273.55,28
2018-11-27-12:00:00,2.02,127,1021.9,278.95,15
2018-11-27-13:00:00,1.9,132,1021.9,275.95,20
2018-11-27-14:00:00,1.54,31,1022,273.85,28
2018-11-27-15:00:00,2.05,37,1022,273.15,29
2018-11-27-16:00:00,1.86,15,1021.9,271.95,35
2018-11-27-17:00:00,1.44,17,1021.9,271.15,40
2018-11-27-18:00:00,1.13,25,1021.6,270.45,44
2018-11-27-19:00:00,1.17,348,1021.5,269.95,49
2018-11-27-20:00:00,1.95,19,1021,269.75,50
2018-11-27-21:00:00,1.33,22,1020.8,270.15,46
2018-11-27-22:00:00,1.45,15,1020.8,268.75,55
2018-11-27-23:00:00,2.03,356,1020.7,270.55,47
2018-11-28-00:00:00,2.35,5,1021,270.35,49
2018-11-28-01:00:00,1.88,3,1021.5,272.95,42
2018-11-28-02:00:00,1.64,1,1021.5,275.75,33
2018-11-28-03:00:00,1.13,32,1021.1,277.85,27
2018-11-28-04:00:00,1.05,31,1020,279.35,27
2018-11-28-05:00:00,0.74,146,1018.9,280.45,25
2018-11-28-06:00:00,1.18,84,1018.5,280.45,24
2018-11-28-07:00:00,0.93,49,1018.7,280.45,23
2018-11-28-08:00:00,1.51,12,1019,279.55,26
2018-11-28-09:00:00,0.73,238,1019.4,276.85,32
2018-11-28-10:00:00,1.17,352,1020.3,274.85,37
2018-11-28-11:00:00,0.62,333,1021,272.75,45
2018-11-28-12:00:00,1.42,356,1021.6,271.55,50
2018-11-28-13:00:00,1.99,355,1022.3,270.85,55
2018-11-28-14:00:00,1.25,348,1022.6,272.25,46
2018-11-28-15:00:00,0.74,308,1023.2,270.75,51
2018-11-28-16:00:00,1.4,293,1023.5,269.75,58
2018-11-28-17:00:00,1.34,329,1023.4,270.75,53
2018-11-28-18:00:00,1.55,317,1024.1,270.85,54
2018-11-28-19:00:00,1.24,313,1024.6,269.75,58
2018-11-28-20:00:00,1.54,338,1024.9,267.85,61
2018-11-28-21:00:00,1.02,10,1025.2,270.65,54
2018-11-28-22:00:00,0.37,20,1025.4,268.65,60
2018-11-28-23:00:00,1.68,28,1026.1,267.35,61
2018-11-29-00:00:00,1.34,340,1026.6,269.35,61
2018-11-29-01:00:00,0.87,10,1027.2,274.15,43
2018-11-29-02:00:00,0.66,65,1027.4,276.95,32
2018-11-29-03:00:00,1.86,145,1026.9,279.25,36
2018-11-29-04:00:00,2.24,180,1026.2,279.75,29
2018-11-29-05:00:00,3.36,174,1025.3,280.65,29
2018-11-29-06:00:00,3.76,171,1024.5,280.75,34
2018-11-29-07:00:00,3.96,176,1024.1,280.25,37
2018-11-29-08:00:00,3.49,180,1024.1,279.05,40
2018-11-29-09:00:00,2.66,184,1024.2,277.45,41
2018-11-29-10:00:00,3.15,170,1024.5,276.55,42
2018-11-29-11:00:00,2.05,146,1024.6,276.65,42
2018-11-29-12:00:00,2.4,172,1024.8,274.65,47
2018-11-29-13:00:00,1.58,118,1024.8,275.75,43
2018-11-29-14:00:00,2.22,113,1024.6,275.15,46
2018-11-29-15:00:00,0.82,113,1024.2,272.25,58
2018-11-29-16:00:00,0.93,114,1023.9,271.75,55
2018-11-29-17:00:00,1.01,56,1023.7,271.15,56
2018-11-29-18:00:00,1.34,348,1023.5,271.65,59
2018-11-29-19:00:00,1.8,21,1023.1,271.55,66
2018-11-29-20:00:00,1.24,31,1022.6,271.05,64
2018-11-29-21:00:00,0.63,314,1022.7,270.15,65
2018-11-29-22:00:00,1.01,344,1022.6,268.45,72
2018-11-29-23:00:00,1.13,304,1022.8,268.95,75
2018-11-30-00:00:00,0.56,324,1023,269.75,74
2018-11-30-01:00:00,0.85,280,1022.9,273.05,63
2018-11-30-02:00:00,0.71,218,1022.9,276.25,49
2018-11-30-03:00:00,1.11,55,1022.3,277.55,44
2018-11-30-04:00:00,1,8,1021.5,279.65,39
2018-11-30-05:00:00,0.94,98,1020.7,281.15,34
2018-11-30-06:00:00,1.53,117,1019.9,281.15,34
2018-11-30-07:00:00,1.09,23,1019.9,281.75,34
2018-11-30-08:00:00,0.94,185,1019.9,280.75,36
2018-11-30-09:00:00,0.66,77,1020.2,277.95,43
2018-11-30-10:00:00,1.3,24,1020.8,275.25,54
2018-11-30-11:00:00,0.52,31,1021.4,272.95,60
2018-11-30-12:00:00,1.21,10,1022,271.35,67
2018-11-30-13:00:00,1.94,353,1022.6,270.55,73
2018-11-30-14:00:00,0.73,250,1023.2,272.65,63
2018-11-30-15:00:00,2.59,355,1023.2,271.55,72
2018-11-30-16:00:00,0.93,278,1023.7,271.25,72
2018-11-30-17:00:00,1.28,12,1023.7,269.35,78
2018-11-30-18:00:00,1.74,357,1024,270.05,76
2018-11-30-19:00:00,1.63,359,1023.8,270.15,76
2018-11-30-20:00:00,1.54,42,1023.3,270.85,77
2018-11-30-21:00:00,1.57,355,1023,270.55,73
2018-11-30-22:00:00,2.63,5,1022.9,270.95,73
2018-11-30-23:00:00,0.3,50,1023.4,270.15,75
2018-12-01-00:00:00,0.8,311,1023.6,269.55,77
2018-12-01-01:00:00,0.74,4,1024.1,273.25,69
2018-12-01-02:00:00,1.67,7,1024.1,275.65,54
2018-12-01-03:00:00,1.19,83,1023.6,277.35,52
2018-12-01-04:00:00,2.12,116,1022.6,279.35,50
2018-12-01-05:00:00,1.62,83,1021.5,280.05,52
2018-12-01-06:00:00,1.5,89,1020.5,280.25,53
2018-12-01-07:00:00,2.4,104,1020,280.05,54
2018-12-01-08:00:00,2.76,101,1019.4,279.75,56
2018-12-01-09:00:00,2.34,87,1018.9,278.45,61
2018-12-01-10:00:00,2.11,112,1019.3,277.85,65
2018-12-01-11:00:00,1.42,114,1019.4,278.45,65
2018-12-01-12:00:00,2.21,176,1019.5,279.05,63
2018-12-01-13:00:00,1.95,149,1018.8,279.35,64
2018-12-01-14:00:00,0.89,95,1018.4,278.65,67
2018-12-01-15:00:00,1.33,2,1018,277.55,68
2018-12-01-16:00:00,1.33,16,1017.2,277.25,70
2018-12-01-17:00:00,1.07,321,1016.7,277.65,69
2018-12-01-18:00:00,1.35,5,1016.1,277.35,76
2018-12-01-19:00:00,1.14,75,1014.9,277.55,77
2018-12-01-20:00:00,1.02,15,1014.4,277.35,81
2018-12-01-21:00:00,0.67,38,1013.7,276.95,88
2018-12-01-22:00:00,0.84,24,1013.4,276.95,88
2018-12-01-23:00:00,1.45,50,1013.3,277.55,85
2018-12-02-00:00:00,1.11,10,1013.7,277.35,87
2018-12-02-01:00:00,0.99,349,1013.7,277.25,90
2018-12-02-02:00:00,1.08,338,1014,277.75,90
2018-12-02-03:00:00,0.5,339,1013.5,278.15,88
2018-12-02-04:00:00,1.39,358,1012.8,278.65,84
2018-12-02-05:00:00,0.93,5,1012.1,278.85,82
2018-12-02-06:00:00,1.33,357,1011.9,279.15,80
2018-12-02-07:00:00,1.31,330,1012.4,279.55,79
2018-12-02-08:00:00,1.1,12,1012.5,279.45,80
2018-12-02-09:00:00,0.56,310,1012.4,279.15,81
2018-12-02-10:00:00,1.16,24,1012.9,278.45,84
2018-12-02-11:00:00,1.36,323,1013.1,277.25,87
2018-12-02-12:00:00,1.21,317,1013.8,276.45,90
2018-12-02-13:00:00,1.18,302,1014.4,275.25,92
2018-12-02-14:00:00,1.53,301,1015.1,277.15,92
2018-12-02-15:00:00,0.47,279,1015.6,274.95,92
2018-12-02-16:00:00,0.88,349,1015.5,274.55,95
2018-12-02-17:00:00,1.61,335,1015.6,275.55,93
2018-12-02-18:00:00,2.31,313,1016.3,276.85,91
2018-12-02-19:00:00,3.05,329,1016.4,278.65,27
2018-12-02-20:00:00,4.07,324,1016.6,279.55,15
2018-12-02-21:00:00,3.81,316,1017.6,279.05,14
2018-12-02-22:00:00,3.37,330,1018,278.65,14
2018-12-02-23:00:00,2.55,337,1019,277.95,16
2018-12-03-00:00:00,4.22,29,1019.7,277.25,20
2018-12-03-01:00:00,4.32,12,1020.7,277.55,19
2018-12-03-02:00:00,3.65,340,1021.7,278.75,12
2018-12-03-03:00:00,4.13,355,1021.8,279.95,11
2018-12-03-04:00:00,3.36,42,1021.9,280.05,13
2018-12-03-05:00:00,3.1,5,1021.5,280.75,11
2018-12-03-06:00:00,2.12,316,1020.6,280.65,10
2018-12-03-07:00:00,3.34,53,1020.5,279.65,13
2018-12-03-08:00:00,3.45,47,1021.1,278.45,14
2018-12-03-09:00:00,1.94,38,1022.2,276.95,17
2018-12-03-10:00:00,1.68,356,1022.7,275.75,19
2018-12-03-11:00:00,2.03,357,1023.5,276.25,19
2018-12-03-12:00:00,3.08,31,1023.8,276.05,20
2018-12-03-13:00:00,2.58,38,1024.3,275.55,20
2018-12-03-14:00:00,2.79,34,1024.8,274.95,22
2018-12-03-15:00:00,3.71,44,1024.8,275.05,21
2018-12-03-16:00:00,3.35,15,1024.9,272.75,29
2018-12-03-17:00:00,3.17,18,1025.3,272.65,27
2018-12-03-18:00:00,3.28,27,1025.6,273.05,22
2018-12-03-19:00:00,3.63,32,1025.9,273.05,22
2018-12-03-20:00:00,4.11,32,1025.7,272.45,23
2018-12-03-21:00:00,0.58,47,1026.1,270.25,27
2018-12-03-22:00:00,1.78,309,1026.7,270.65,29
2018-12-03-23:00:00,1.71,302,1027.2,272.05,24
2018-12-04-00:00:00,2.45,320,1027.7,272.65,22
2018-12-04-01:00:00,3.18,317,1028.5,274.35,21
2018-12-04-02:00:00,3.57,313,1028.3,275.35,16
2018-12-04-03:00:00,3.61,334,1027.9,276.25,16
2018-12-04-04:00:00,2.77,307,1027.3,276.95,15
2018-12-04-05:00:00,3.75,275,1026.5,276.55,14
2018-12-04-06:00:00,4.75,276,1026,276.15,12
2018-12-04-07:00:00,3.99,279,1026.1,276.75,12
2018-12-04-08:00:00,3.99,279,1026.2,275.85,13
2018-12-04-09:00:00,3.1,291,1026.2,274.95,13
2018-12-04-10:00:00,1.42,294,1026.7,273.85,15
2018-12-04-11:00:00,2,312,1026.8,272.85,17
2018-12-04-12:00:00,2.21,16,1027.6,270.15,24
2018-12-04-13:00:00,0.65,238,1028.1,269.45,28
2018-12-04-14:00:00,0.53,310,1028.1,267.55,37
2018-12-04-15:00:00,1.28,22,1028.1,266.85,39
2018-12-04-16:00:00,1.54,23,1027.5,266.65,39
2018-12-04-17:00:00,2.37,358,1027.4,266.65,43
2018-12-04-18:00:00,0.79,349,1027.6,267.85,45
2018-12-04-19:00:00,0.73,337,1027.9,265.25,53
2018-12-04-20:00:00,1.49,360,1027.2,264.05,63
2018-12-04-21:00:00,2.23,8,1027,266.55,59
2018-12-04-22:00:00,1.93,32,1026.3,267.55,58
2018-12-04-23:00:00,0.95,345,1026.7,268.75,48
2018-12-05-00:00:00,1.8,1,1027,268.25,54
2018-12-05-01:00:00,2.45,7,1027.1,269.25,51
2018-12-05-02:00:00,1.7,24,1027,270.35,44
2018-12-05-03:00:00,1.29,83,1026.4,271.85,36
2018-12-05-04:00:00,1.94,79,1025.1,272.95,35
2018-12-05-05:00:00,1.85,125,1023.8,273.55,33
2018-12-05-06:00:00,1.46,83,1022.8,274.35,32
2018-12-05-07:00:00,0.83,212,1022.4,275.05,31
2018-12-05-08:00:00,2.57,132,1022.1,274.75,33
2018-12-05-09:00:00,1.16,297,1023,274.35,35
2018-12-05-10:00:00,2.2,45,1022.9,272.55,35
2018-12-05-11:00:00,1.5,23,1023.2,271.65,39
2018-12-05-12:00:00,1.98,319,1023.9,272.05,38
2018-12-05-13:00:00,1.03,299,1024.3,271.95,39
2018-12-05-14:00:00,1.39,317,1024.6,269.95,48
2018-12-05-15:00:00,1.64,329,1024.9,269.65,49
2018-12-05-16:00:00,1.65,11,1025.1,268.85,56
2018-12-05-17:00:00,1.32,318,1025.2,268.85,53
2018-12-05-18:00:00,2.46,317,1026.3,271.05,41
2018-12-05-19:00:00,3.43,319,1027,271.75,27
2018-12-05-20:00:00,4.4,320,1027.4,270.95,21
2018-12-05-21:00:00,3.97,330,1028.2,270.15,19
2018-12-05-22:00:00,2.35,335,1028.9,268.95,18
2018-12-05-23:00:00,4.57,324,1029.6,268.25,18
2018-12-06-00:00:00,4.33,360,1031.3,267.65,18
2018-12-06-01:00:00,4.95,324,1032.6,268.45,14
2018-12-06-02:00:00,5.11,330,1033.1,268.95,13
2018-12-06-03:00:00,5.44,326,1032.9,269.55,12
2018-12-06-04:00:00,7.17,332,1032.3,269.75,9
2018-12-06-05:00:00,5.74,329,1031.8,270.65,9
2018-12-06-06:00:00,5.55,337,1031.8,270.75,8
2018-12-06-07:00:00,4.92,332,1031.9,270.95,8
2018-12-06-08:00:00,5.41,330,1032.3,269.85,9
2018-12-06-09:00:00,3.78,332,1032.9,268.75,10
2018-12-06-10:00:00,2.83,344,1033.5,267.75,12
2018-12-06-11:00:00,2.68,352,1034.5,266.85,13
2018-12-06-12:00:00,1.77,355,1035,264.95,17
2018-12-06-13:00:00,3.71,338,1035.5,266.65,13
2018-12-06-14:00:00,3.14,339,1035.9,266.35,13
2018-12-06-15:00:00,2.96,341,1036,265.75,15
2018-12-06-16:00:00,3.27,349,1036,265.25,16
2018-12-06-17:00:00,2.87,349,1036.1,264.85,17
2018-12-06-18:00:00,2.65,333,1036.4,264.85,17
2018-12-06-19:00:00,1.81,331,1036.8,264.45,18
2018-12-06-20:00:00,2.26,302,1036.8,264.35,20
2018-12-06-21:00:00,1.87,303,1037.1,263.75,22
2018-12-06-22:00:00,2.99,318,1037.6,263.35,19
2018-12-06-23:00:00,2.18,317,1038.2,262.55,18
2018-12-07-00:00:00,2.36,319,1038.8,263.05,18
2018-12-07-01:00:00,3.28,302,1039.3,263.95,16
2018-12-07-02:00:00,3.84,294,1039.7,264.65,14
2018-12-07-03:00:00,5.86,282,1039.2,264.65,13
2018-12-07-04:00:00,4.23,304,1038.1,266.25,12
2018-12-07-05:00:00,4.6,280,1036.9,266.35,12
2018-12-07-06:00:00,5.21,284,1035.8,266.75,12
2018-12-07-07:00:00,4.74,295,1035.2,266.85,12
2018-12-07-08:00:00,4.63,292,1034.8,266.85,13
2018-12-07-09:00:00,3.97,283,1034.8,266.45,14
2018-12-07-10:00:00,2.68,291,1034.9,266.15,15
2018-12-07-11:00:00,2,311,1035.3,265.55,17
2018-12-07-12:00:00,1.41,307,1035.6,264.95,18
2018-12-07-13:00:00,1.2,323,1035.9,263.95,19
2018-12-07-14:00:00,1.51,300,1036.2,264.55,17
2018-12-07-15:00:00,3.22,293,1036.7,265.25,17
2018-12-07-16:00:00,3.88,297,1037.1,264.85,17
2018-12-07-17:00:00,3.53,299,1037.3,264.45,17
2018-12-07-18:00:00,2.48,303,1037.3,263.75,19
2018-12-07-19:00:00,2.63,303,1036.9,263.55,19
2018-12-07-20:00:00,1.59,348,1036.5,261.85,23
2018-12-07-21:00:00,1.79,333,1036.3,262.35,22
2018-12-07-22:00:00,1.14,322,1036.5,260.85,26
2018-12-07-23:00:00,1.79,318,1037.1,262.25,22
2018-12-08-00:00:00,1.85,331,1037.9,263.45,22
2018-12-08-01:00:00,3.66,331,1038,265.15,18
2018-12-08-02:00:00,4.42,316,1038.1,266.25,16
2018-12-08-03:00:00,4.87,312,1037.4,267.35,15
2018-12-08-04:00:00,4.49,292,1036.5,268.45,14
2018-12-08-05:00:00,4.27,304,1035.5,269.35,13
2018-12-08-06:00:00,4.44,289,1034.6,270.25,12
2018-12-08-07:00:00,4.94,291,1034.3,270.55,11
2018-12-08-08:00:00,2.89,288,1034.4,270.15,12
2018-12-08-09:00:00,1.61,297,1034.3,268.95,13
2018-12-08-10:00:00,0.69,292,1034.5,267.35,16
2018-12-08-11:00:00,0.81,307,1034.4,263.35,24
2018-12-08-12:00:00,0.94,299,1034.5,262.15,33
2018-12-08-13:00:00,1,59,1034.7,262.65,31
2018-12-08-14:00:00,0.85,4,1034.9,262.15,32
2018-12-08-15:00:00,0.68,60,1035,261.05,39
2018-12-08-16:00:00,1.24,77,1034.8,262.05,37
2018-12-08-17:00:00,0.77,29,1034.7,259.55,48
2018-12-08-18:00:00,1.23,1,1034.6,261.25,45
2018-12-08-19:00:00,1.12,2,1034.1,260.55,52
2018-12-08-20:00:00,0.33,320,1033.5,260.25,54
2018-12-08-21:00:00,1.06,314,1033,260.55,61
2018-12-08-22:00:00,1.56,341,1033,260.45,58
2018-12-08-23:00:00,2,355,1033.1,261.55,54
2018-12-09-00:00:00,1.97,28,1033.3,262.35,55
2018-12-09-01:00:00,1.98,356,1034,264.35,49
2018-12-09-02:00:00,2.83,9,1034,265.65,40
2018-12-09-03:00:00,2.6,26,1033.5,268.75,29
2018-12-09-04:00:00,1.38,63,1032.4,270.25,18
2018-12-09-05:00:00,1.56,100,1031.1,270.95,16
2018-12-09-06:00:00,0.97,102,1030.4,271.35,18
2018-12-09-07:00:00,1.05,165,1030.1,271.35,17
2018-12-09-08:00:00,1.46,49,1029.8,271.65,18
2018-12-09-09:00:00,1.64,44,1029.9,269.75,22
2018-12-09-10:00:00,1.26,350,1030.2,268.25,25
2018-12-09-11:00:00,1.9,35,1030.5,265.55,33
2018-12-09-12:00:00,1.18,13,1030.7,266.25,32
2018-12-09-13:00:00,0.63,50,1031,264.15,40
2018-12-09-14:00:00,1.17,24,1031.1,263.35,45
2018-12-09-15:00:00,1.31,347,1031.6,263.45,44
2018-12-09-16:00:00,1.42,19,1031.4,262.75,48
2018-12-09-17:00:00,1.73,12,1031.4,264.15,41
2018-12-09-18:00:00,1.38,360,1031.3,262.65,45
2018-12-09-19:00:00,1.74,346,1031.5,264.05,41
2018-12-09-20:00:00,1.76,348,1031.4,264.15,44
2018-12-09-21:00:00,1.37,334,1031.3,262.65,50
2018-12-09-22:00:00,0.81,326,1031.3,261.45,51
2018-12-09-23:00:00,1.15,339,1031.8,261.45,52
2018-12-10-00:00:00,1.55,350,1032.3,263.05,51
2018-12-10-01:00:00,2.62,359,1033.1,265.85,48
2018-12-10-02:00:00,2.86,17,1033.3,268.05,39
2018-12-10-03:00:00,3.49,11,1032.9,270.15,28
2018-12-10-04:00:00,1.7,46,1032,271.05,26
2018-12-10-05:00:00,1.07,40,1030.8,272.65,23
2018-12-10-06:00:00,0.96,100,1030.2,272.65,22
2018-12-10-07:00:00,2.25,176,1030.1,273.05,22
2018-12-10-08:00:00,1.81,184,1030.2,271.55,25
2018-12-10-09:00:00,0.5,243,1030.1,270.15,30
2018-12-10-10:00:00,0.93,38,1030.4,267.45,35
2018-12-10-11:00:00,1.09,4,1030.8,266.05,42
2018-12-10-12:00:00,1.17,27,1030.8,267.75,37
2018-12-10-13:00:00,1.44,345,1031,267.75,38
2018-12-10-14:00:00,1.42,343,1031.4,268.65,35
2018-12-10-15:00:00,1.16,347,1031.9,268.35,40
2018-12-10-16:00:00,1.17,334,1032,268.85,35
2018-12-10-17:00:00,0.84,324,1032,268.95,35
2018-12-10-18:00:00,1.76,345,1032.1,269.05,35
2018-12-10-19:00:00,0.85,307,1032,269.25,35
2018-12-10-20:00:00,1.26,343,1031.8,268.85,37
2018-12-10-21:00:00,3.06,322,1031.9,270.45,20
2018-12-10-22:00:00,3.98,304,1032.2,269.15,17
2018-12-10-23:00:00,5.3,304,1033.3,268.05,14
2018-12-11-00:00:00,4.58,298,1034.1,267.25,16
2018-12-11-01:00:00,5.33,300,1034.6,267.75,16
2018-12-11-02:00:00,6.63,298,1035.4,268.15,15
2018-12-11-03:00:00,6.77,300,1035.2,269.05,14
2018-12-11-04:00:00,5.05,306,1034.2,270.35,13
2018-12-11-05:00:00,4.83,312,1033.4,270.95,12
2018-12-11-06:00:00,4.55,310,1032.6,271.45,12
2018-12-11-07:00:00,4.43,299,1032.5,271.85,12
2018-12-11-08:00:00,3.82,289,1032.5,271.25,14
2018-12-11-09:00:00,2.44,285,1032.3,270.45,15
2018-12-11-10:00:00,3.09,304,1032.5,269.95,17
2018-12-11-11:00:00,2.81,295,1033.1,270.05,16
2018-12-11-12:00:00,2.32,317,1033.3,269.45,16
2018-12-11-13:00:00,2.09,333,1033.6,269.95,14
2018-12-11-14:00:00,2.96,332,1033.5,269.65,15
2018-12-11-15:00:00,2.33,325,1033.5,269.15,16
2018-12-11-16:00:00,2.94,340,1033.2,268.65,17
2018-12-11-17:00:00,2.62,318,1033,268.65,18
2018-12-11-18:00:00,1.49,321,1033,267.45,21
2018-12-11-19:00:00,0.97,22,1032.8,262.85,30
2018-12-11-20:00:00,0.44,329,1032.5,260.85,39
2018-12-11-21:00:00,0.88,21,1031.5,259.95,45
2018-12-11-22:00:00,0.85,35,1031.4,260.55,44
2018-12-11-23:00:00,1.03,27,1031.2,260.95,47
2018-12-12-00:00:00,1.1,358,-9999,-9999,-9999
2018-12-12-01:00:00,0.66,354,1031.3,267.75,33
2018-12-12-02:00:00,0.66,48,1031,270.45,25
2018-12-12-03:00:00,0.85,150,1029.8,272.05,21
2018-12-12-04:00:00,1.67,208,1028.3,273.75,15
2018-12-12-05:00:00,2.35,192,1026.7,274.95,16
2018-12-12-06:00:00,2.47,213,1025.5,275.55,14
2018-12-12-07:00:00,2.2,226,1025,276.25,12
2018-12-12-08:00:00,2.36,213,1024.7,275.05,12
2018-12-12-09:00:00,2.59,224,1024.5,273.35,15
2018-12-12-10:00:00,1.63,217,1024.9,272.25,19
2018-12-12-11:00:00,1.85,238,1025.3,271.35,21
2018-12-12-12:00:00,1.67,264,1025.4,270.75,22
2018-12-12-13:00:00,1.77,17,1026.3,269.25,26
2018-12-12-14:00:00,2.41,356,1027.2,267.25,32
2018-12-12-15:00:00,1.04,337,1027.6,267.35,38
2018-12-12-16:00:00,3.99,345,1027.9,273.35,20
2018-12-12-17:00:00,2.54,337,1028.7,271.75,23
2018-12-12-18:00:00,2.1,299,1029.1,271.25,24
2018-12-12-19:00:00,2.93,306,1029.7,272.15,20
2018-12-12-20:00:00,2.54,304,1030.1,270.85,23
2018-12-12-21:00:00,2.82,302,1030.2,270.85,23
2018-12-12-22:00:00,1.58,5,1030.8,270.05,24
2018-12-12-23:00:00,2.08,306,1031.4,270.35,23
2018-12-13-00:00:00,3.2,322,1032.3,271.15,21
2018-12-13-01:00:00,1.74,335,1033.3,273.15,19
2018-12-13-02:00:00,3.09,316,1033.6,274.55,18
2018-12-13-03:00:00,3.84,333,1033.5,275.55,17
2018-12-13-04:00:00,4.64,344,1032.6,276.65,15
2018-12-13-05:00:00,5.38,352,1031.6,277.15,14
2018-12-13-06:00:00,2.88,315,1031,277.85,13
2018-12-13-07:00:00,3.69,71,1031,276.65,15
2018-12-13-08:00:00,2.78,91,1031.3,275.95,16
2018-12-13-09:00:00,1.19,87,1031.8,273.95,18
2018-12-13-10:00:00,1.68,111,1032.4,270.65,24
2018-12-13-11:00:00,0.73,58,1032.8,268.35,29
2018-12-13-12:00:00,0.36,86,1033.2,266.45,37
2018-12-13-13:00:00,0.71,91,1033.6,266.05,40
2018-12-13-14:00:00,1.61,17,1034.2,264.65,45
2018-12-13-15:00:00,1.37,2,1034.3,265.15,44
2018-12-13-16:00:00,1.6,358,1034.4,265.05,47
2018-12-13-17:00:00,0.54,8,1034.3,265.75,48
2018-12-13-18:00:00,1.79,360,1034.5,263.45,53
2018-12-13-19:00:00,1.79,7,1034.7,264.55,50
2018-12-13-20:00:00,1.11,12,1034.5,264.15,54
2018-12-13-21:00:00,1.17,339,1034.1,264.85,53
2018-12-13-22:00:00,1.63,357,1034.1,265.25,51
2018-12-13-23:00:00,2.08,2,1034.2,264.45,53
2018-12-14-00:00:00,1.77,14,1034.4,264.75,53
2018-12-14-01:00:00,1.57,352,1034.9,267.35,47
2018-12-14-02:00:00,1.5,7,1035,269.35,39
2018-12-14-03:00:00,0.98,80,1034.4,271.05,34
2018-12-14-04:00:00,0.83,93,1033.3,272.45,30
2018-12-14-05:00:00,1.53,132,1032.1,273.65,27
2018-12-14-06:00:00,1.34,124,1031.3,274.35,27
2018-12-14-07:00:00,1.37,20,1030.8,275.05,25
2018-12-14-08:00:00,2.01,344,1030.5,274.45,26
2018-12-14-09:00:00,2.04,21,1030.4,270.95,34
2018-12-14-10:00:00,1.42,28,1030.7,270.45,36
2018-12-14-11:00:00,1.3,40,1030.4,269.95,37
2018-12-14-12:00:00,1.49,45,1030.6,267.65,44
2018-12-14-13:00:00,1.51,5,1030.3,266.35,49
2018-12-14-14:00:00,1.35,346,1030.4,267.05,46
2018-12-14-15:00:00,1.25,36,1030,265.65,53
2018-12-14-16:00:00,0.44,223,1029.5,266.45,51
2018-12-14-17:00:00,0.97,342,1029,264.95,59
2018-12-14-18:00:00,1.41,351,1028.8,263.85,62
2018-12-14-19:00:00,1.39,328,1028.3,262.75,67
2018-12-14-20:00:00,0.92,333,1027.2,263.05,65
2018-12-14-21:00:00,1.05,334,1026.7,262.55,65
2018-12-14-22:00:00,0.7,300,1026.4,262.05,68
2018-12-14-23:00:00,1.59,3,1026.5,262.25,69
2018-12-15-00:00:00,1.38,343,1026.2,264.65,61
