DateTime,V,DIR,SLP,TP,RH
2019-06-19-15:00:00,1.16,140,1002.3,297.85,77
2019-06-19-16:00:00,0.89,76,1002.2,297.05,79
2019-06-19-17:00:00,1.29,73,1001.9,296.45,80
2019-06-19-18:00:00,0.54,134,1001.7,295.85,82
2019-06-19-19:00:00,0.59,68,1001.6,295.75,85
2019-06-19-20:00:00,0.8,129,1001.6,295.25,87
2019-06-19-21:00:00,0.79,56,1001.6,295.35,87
2019-06-19-22:00:00,0.65,155,1001.6,296.25,85
2019-06-19-23:00:00,1.91,223,1001.6,297.75,75
2019-06-20-00:00:00,0.98,107,1001.6,299.35,67
2019-06-20-01:00:00,1.41,72,1001.5,300.65,62
2019-06-20-02:00:00,1.19,131,1001.2,302.75,57
2019-06-20-03:00:00,1.56,147,1000.7,304.15,53
2019-06-20-04:00:00,2.96,226,1000.1,305.25,49
2019-06-20-05:00:00,1.87,126,999.1,306.55,45
2019-06-20-06:00:00,2.95,184,998.2,308.05,40
2019-06-20-07:00:00,3.34,144,997.7,309.35,36
2019-06-20-08:00:00,2.99,155,996.8,310.35,27
2019-06-20-09:00:00,6.57,88,998.7,303.75,44
2019-06-20-10:00:00,2.24,106,998.8,304.05,37
2019-06-20-11:00:00,1.78,180,999,303.85,38
2019-06-20-12:00:00,1.63,45,999.9,301.55,48
2019-06-20-13:00:00,1.02,87,1000.6,299.55,58
2019-06-20-14:00:00,3.46,110,1001.9,300.05,57
2019-06-20-15:00:00,1.78,108,1002.3,299.35,65
2019-06-20-16:00:00,1.01,355,1002.3,298.55,69
2019-06-20-17:00:00,1.79,2,1002.6,297.95,68
2019-06-20-18:00:00,1.26,35,1002.3,296.75,73
2019-06-20-19:00:00,2.2,126,1003,297.35,67
2019-06-20-20:00:00,1.75,135,1003.6,297.25,70
2019-06-20-21:00:00,0.75,95,1004.3,296.75,72
2019-06-20-22:00:00,0.9,121,1004.9,297.25,70
2019-06-20-23:00:00,0.74,75,1005.3,297.85,66
2019-06-21-00:00:00,1.22,124,1006,298.75,61
2019-06-21-01:00:00,1.21,120,1006.2,299.65,60
2019-06-21-02:00:00,1.85,145,1006,300.85,58
2019-06-21-03:00:00,3.24,146,1006,300.65,57
2019-06-21-04:00:00,2.28,132,1006.1,301.15,56
2019-06-21-05:00:00,3.75,164,1005.7,303.25,48
2019-06-21-06:00:00,4.78,161,1005.3,303.55,41
2019-06-21-07:00:00,2.55,136,1005.1,302.75,40
2019-06-21-08:00:00,2.46,123,1005.1,303.05,38
2019-06-21-09:00:00,2.27,147,1004.8,302.55,38
2019-06-21-10:00:00,2.2,138,1005.1,302.25,40
2019-06-21-11:00:00,2.94,152,1005.8,301.75,38
2019-06-21-12:00:00,1.75,141,1006.3,300.95,42
2019-06-21-13:00:00,5.65,202,1006.1,301.05,34
2019-06-21-14:00:00,1.56,130,1007,298.45,44
2019-06-21-15:00:00,1.64,116,1007.5,297.65,46
2019-06-21-16:00:00,0.98,109,1007.5,296.25,52
2019-06-21-17:00:00,1.79,34,1007.2,295.35,57
2019-06-21-18:00:00,0.92,59,1007.5,294.05,63
2019-06-21-19:00:00,0.51,37,1007.5,293.25,67
2019-06-21-20:00:00,2.27,4,1007.6,294.35,73
2019-06-21-21:00:00,2.08,353,1007.8,293.05,79
2019-06-21-22:00:00,3.02,3,1007.8,295.05,72
2019-06-21-23:00:00,2.48,358,1007.5,297.25,63
2019-06-22-00:00:00,2.06,352,1007.7,299.75,54
2019-06-22-01:00:00,1.9,330,1007.3,301.95,43
2019-06-22-02:00:00,1.56,337,1007,303.05,40
2019-06-22-03:00:00,1.44,259,1006.4,304.45,38
2019-06-22-04:00:00,2.01,223,1005.5,306.15,32
2019-06-22-05:00:00,2.5,298,1004.6,307.05,29
2019-06-22-06:00:00,2.83,210,1003.9,308.15,25
2019-06-22-07:00:00,3.78,213,1003.3,308.65,24
2019-06-22-08:00:00,4.43,209,1002.8,309.25,20
2019-06-22-09:00:00,5.23,208,1002.3,308.95,21
2019-06-22-10:00:00,5.26,214,1002.1,308.45,21
2019-06-22-11:00:00,4.87,191,1002.3,307.45,23
2019-06-22-12:00:00,4.46,202,1002.6,306.15,25
2019-06-22-13:00:00,3.82,195,1003.1,305.45,27
2019-06-22-14:00:00,1.93,147,1003.3,301.25,39
2019-06-22-15:00:00,1.28,116,1003.7,299.85,44
2019-06-22-16:00:00,0.8,91,1004,298.95,48
2019-06-22-17:00:00,2.9,109,1004.4,299.15,47
2019-06-22-18:00:00,2.83,107,1004.9,298.35,57
2019-06-22-19:00:00,2.32,109,1005,297.75,58
2019-06-22-20:00:00,1.96,107,1005.4,297.45,57
2019-06-22-21:00:00,0.75,80,1005.7,296.55,60
2019-06-22-22:00:00,0.75,109,1006.1,297.45,57
2019-06-22-23:00:00,1.02,58,1006.3,298.75,52
2019-06-23-00:00:00,1.89,115,1006.6,300.25,49
2019-06-23-01:00:00,2.06,152,1006.5,301.25,47
2019-06-23-02:00:00,1.93,118,1006.2,303.15,41
2019-06-23-03:00:00,2.6,178,1005.8,305.15,37
2019-06-23-04:00:00,3.2,151,1005.4,305.75,37
2019-06-23-05:00:00,3.12,151,1004.7,306.25,38
2019-06-23-06:00:00,4.45,174,1004,307.35,37
2019-06-23-07:00:00,4.21,160,1003.4,308.75,32
2019-06-23-08:00:00,5.32,176,1003.1,309.15,30
2019-06-23-09:00:00,4.29,161,1002.7,307.85,33
2019-06-23-10:00:00,3.68,136,1002.9,306.05,39
2019-06-23-11:00:00,3.4,138,1003.2,304.35,41
2019-06-23-12:00:00,2.68,131,1003.5,302.95,43
2019-06-23-13:00:00,2.23,117,1004.1,301.95,45
2019-06-23-14:00:00,1.07,113,1004.5,300.95,49
2019-06-23-15:00:00,1.08,79,1004.7,299.85,50
2019-06-23-16:00:00,0.88,86,1004.8,298.45,55
2019-06-23-17:00:00,1.2,87,1004.6,298.45,53
2019-06-23-18:00:00,0.84,104,1004.3,297.75,55
2019-06-23-19:00:00,0.97,343,1004.3,295.95,63
2019-06-23-20:00:00,0.35,87,1004.6,294.75,69
2019-06-23-21:00:00,0.9,9,1005,295.45,73
2019-06-23-22:00:00,0.52,98,1005.1,296.15,65
2019-06-23-23:00:00,1.26,93,1005,298.15,57
2019-06-24-00:00:00,1.82,136,1005.1,299.55,57
2019-06-24-01:00:00,1.29,104,1004.8,301.85,51
2019-06-24-02:00:00,2.06,66,1004.5,303.05,48
2019-06-24-03:00:00,2.09,150,1004,304.85,44
2019-06-24-04:00:00,1.92,140,1003.3,307.05,37
2019-06-24-05:00:00,3.07,193,1002.4,309.55,27
2019-06-24-06:00:00,4.61,181,1001.5,310.85,25
2019-06-24-07:00:00,7.5,196,1001.1,310.75,20
2019-06-24-08:00:00,6.87,207,1000.6,310.05,20
2019-06-24-09:00:00,5.3,198,1000.4,310.25,19
2019-06-24-10:00:00,6.67,183,1000.7,309.85,21
2019-06-24-11:00:00,5.34,189,1000.7,309.05,21
2019-06-24-12:00:00,2.58,128,1001.3,306.15,36
2019-06-24-13:00:00,2.59,149,1002,304.85,40
2019-06-24-14:00:00,3.05,150,1002.3,304.15,38
2019-06-24-15:00:00,2.1,140,1002.4,302.45,42
2019-06-24-16:00:00,2.84,144,1002.6,301.35,46
2019-06-24-17:00:00,2.32,140,1002.4,300.95,49
2019-06-24-18:00:00,2.01,124,1002.5,300.25,52
2019-06-24-19:00:00,1.95,26,1002.8,298.45,60
2019-06-24-20:00:00,0.95,110,1002.9,297.75,65
2019-06-24-21:00:00,1.22,93,1003.4,297.55,66
2019-06-24-22:00:00,2.22,121,1003.7,298.75,60
2019-06-24-23:00:00,2.37,121,1004,299.45,62
2019-06-25-00:00:00,3.28,119,1004.4,301.05,57
2019-06-25-01:00:00,2.4,126,1004.4,302.25,53
2019-06-25-02:00:00,3.3,112,1004.2,303.05,48
2019-06-25-03:00:00,2.71,142,1004.1,304.55,43
2019-06-25-04:00:00,3.47,117,1003.6,304.75,45
2019-06-25-05:00:00,3.05,148,1002.8,305.65,43
2019-06-25-06:00:00,3.9,139,1002,308.05,37
2019-06-25-07:00:00,4.46,137,1001.5,308.15,36
2019-06-25-08:00:00,7.62,187,1001.4,308.75,29
2019-06-25-09:00:00,5.14,155,1001.1,307.25,34
2019-06-25-10:00:00,4.51,149,1001.1,305.85,44
2019-06-25-11:00:00,4.02,147,1001.3,304.65,48
2019-06-25-12:00:00,4.25,149,1001.9,303.55,48
2019-06-25-13:00:00,4.04,144,1002.8,302.75,50
2019-06-25-14:00:00,2.74,129,1003.4,301.75,52
2019-06-25-15:00:00,2.38,122,1003.3,300.65,57
2019-06-25-16:00:00,2.09,96,1003.3,299.95,60
2019-06-25-17:00:00,2.34,106,1003.3,299.15,62
2019-06-25-18:00:00,1.42,110,1002.6,298.65,63
2019-06-25-19:00:00,1.56,110,1002.9,297.75,66
2019-06-25-20:00:00,2.77,121,1002.4,297.15,69
2019-06-25-21:00:00,1.02,79,1002.9,296.85,70
2019-06-25-22:00:00,1.62,92,1003,297.15,69
2019-06-25-23:00:00,1.7,116,1002.8,297.55,67
2019-06-26-00:00:00,2.84,119,1002.7,298.65,62
2019-06-26-01:00:00,2.62,99,1002.5,299.85,58
2019-06-26-02:00:00,2.51,127,1002.6,300.45,56
2019-06-26-03:00:00,3.2,123,1001.9,302.05,50
2019-06-26-04:00:00,4.69,150,1001.6,303.25,49
2019-06-26-05:00:00,5.29,184,1001,304.35,47
2019-06-26-06:00:00,3.59,151,1000.3,304.55,45
2019-06-26-07:00:00,3.13,141,999.6,304.85,45
2019-06-26-08:00:00,3.64,134,998.6,304.15,45
2019-06-26-09:00:00,3.49,126,997.7,304.15,46
2019-06-26-10:00:00,2.03,123,998.2,303.65,47
2019-06-26-11:00:00,2.84,124,998.2,303.05,50
2019-06-26-12:00:00,1.67,132,998.6,302.05,57
2019-06-26-13:00:00,1.36,87,999,301.15,58
2019-06-26-14:00:00,1.68,108,999.5,300.25,56
2019-06-26-15:00:00,2.28,126,999.4,299.05,59
2019-06-26-16:00:00,1.24,93,999.1,298.15,62
2019-06-26-17:00:00,1.28,91,999,297.55,63
2019-06-26-18:00:00,0.74,91,998.6,296.75,65
2019-06-26-19:00:00,1.82,135,998,296.45,67
2019-06-26-20:00:00,1.35,137,997.5,295.35,75
2019-06-26-21:00:00,0.67,50,997.8,295.25,76
2019-06-26-22:00:00,1,95,997.7,295.45,77
2019-06-26-23:00:00,0.97,95,998.2,296.65,70
2019-06-27-00:00:00,0.82,163,997.9,297.75,67
2019-06-27-01:00:00,1.3,64,997.5,299.55,62
2019-06-27-02:00:00,1.54,49,997.4,300.55,56
2019-06-27-03:00:00,1.04,109,996.8,301.95,51
2019-06-27-04:00:00,1.56,60,995.9,303.15,48
2019-06-27-05:00:00,3.4,148,995.3,304.35,46
2019-06-27-06:00:00,4.08,207,994.5,306.05,40
2019-06-27-07:00:00,3.23,204,993.7,307.55,36
2019-06-27-08:00:00,3.04,190,993.1,307.95,34
2019-06-27-09:00:00,4.02,213,992.5,307.65,31
2019-06-27-10:00:00,4.18,238,992.8,307.25,33
2019-06-27-11:00:00,2.75,258,992.8,306.85,33
2019-06-27-12:00:00,0.62,99,993.1,303.75,47
2019-06-27-13:00:00,0.59,54,993.8,303.15,50
2019-06-27-14:00:00,1.41,8,993.9,302.95,52
2019-06-27-15:00:00,4.7,308,994.2,303.25,45
2019-06-27-16:00:00,5.09,328,994.5,301.75,52
2019-06-27-17:00:00,5.27,330,994.9,299.55,67
2019-06-27-18:00:00,4.38,324,994.9,298.05,76
2019-06-27-19:00:00,1.93,349,995,296.15,90
2019-06-27-20:00:00,1.52,11,995.1,296.25,90
2019-06-27-21:00:00,2.46,1,995.2,296.45,87
2019-06-27-22:00:00,4.78,334,995.6,296.45,85
2019-06-27-23:00:00,3.17,328,995.9,296.75,81
2019-06-28-00:00:00,4.59,329,995.8,297.15,78
2019-06-28-01:00:00,3.64,333,995.7,299.05,73
2019-06-28-02:00:00,4.12,339,995.4,299.25,69
2019-06-28-03:00:00,1.71,328,994.9,302.35,56
2019-06-28-04:00:00,2.54,236,994,303.65,50
2019-06-28-05:00:00,1.31,230,993.5,304.75,42
2019-06-28-06:00:00,3.15,199,992.9,306.45,37
2019-06-28-07:00:00,4.02,181,992.3,307.15,33
2019-06-28-08:00:00,6.4,193,992,306.45,37
2019-06-28-09:00:00,8.28,200,991.8,305.25,41
2019-06-28-10:00:00,6.44,197,991.6,305.35,41
2019-06-28-11:00:00,5.8,188,992.2,304.05,46
2019-06-28-12:00:00,5.34,184,992.4,303.05,47
2019-06-28-13:00:00,4.99,193,992.7,302.15,48
2019-06-28-14:00:00,2.37,160,993,300.45,55
2019-06-28-15:00:00,1.39,87,993,299.45,61
2019-06-28-16:00:00,1.84,156,992.9,299.05,65
2019-06-28-17:00:00,2.31,54,992.6,298.25,63
2019-06-28-18:00:00,4.75,330,993.1,298.15,53
2019-06-28-19:00:00,2.74,29,990.9,293.95,83
2019-06-28-20:00:00,5.61,358,993.2,293.85,86
2019-06-28-21:00:00,0.87,34,992.3,293.85,86
2019-06-28-22:00:00,0.39,340,992.6,294.15,86
2019-06-28-23:00:00,3.22,338,993.1,294.85,82
2019-06-29-00:00:00,1.41,314,993,298.15,67
2019-06-29-01:00:00,1.49,294,992.5,299.95,59
2019-06-29-02:00:00,2.7,308,992.2,302.55,41
2019-06-29-03:00:00,9.69,276,991.9,304.55,26
2019-06-29-04:00:00,7.53,295,992.1,305.15,25
2019-06-29-05:00:00,7.65,277,991.8,304.65,25
2019-06-29-06:00:00,8.76,287,991.8,305.75,23
2019-06-29-07:00:00,7.69,282,991.6,307.45,22
2019-06-29-08:00:00,5.93,296,991.6,306.65,23
2019-06-29-09:00:00,5.54,327,991.5,306.15,24
2019-06-29-10:00:00,6.97,324,992.1,305.95,23
2019-06-29-11:00:00,5.35,327,993,304.55,26
2019-06-29-12:00:00,7.68,337,993.9,303.65,27
2019-06-29-13:00:00,7.83,325,994.9,303.05,29
2019-06-29-14:00:00,6.6,318,995.8,302.15,30
2019-06-29-15:00:00,7.08,322,996.2,301.65,31
2019-06-29-16:00:00,3.95,298,996.7,300.65,33
2019-06-29-17:00:00,5.16,308,996.8,299.35,36
2019-06-29-18:00:00,5.26,309,996.7,298.65,37
2019-06-29-19:00:00,5.22,315,996.8,298.45,38
2019-06-29-20:00:00,7.59,324,997.3,298.45,39
2019-06-29-21:00:00,6.29,321,998,297.85,41
2019-06-29-22:00:00,6.21,319,998.5,298.55,39
2019-06-29-23:00:00,7.29,322,999.1,299.55,37
2019-06-30-00:00:00,7.96,325,999.5,300.85,33
2019-06-30-01:00:00,6.81,312,999.5,301.55,31
2019-06-30-02:00:00,4.03,305,999.5,302.45,29
2019-06-30-03:00:00,2.63,289,999.6,303.65,26
2019-06-30-04:00:00,3.5,342,999.4,304.25,24
2019-06-30-05:00:00,5.31,296,998.8,304.45,23
2019-06-30-06:00:00,4.53,353,998.7,305.65,22
2019-06-30-07:00:00,4.1,19,998.7,305.95,22
2019-06-30-08:00:00,6.18,2,998.6,305.65,21
2019-06-30-09:00:00,6.46,8,998.5,305.85,20
2019-06-30-10:00:00,5.6,338,998.8,305.25,21
2019-06-30-11:00:00,3.38,32,999.6,303.65,24
2019-06-30-12:00:00,1.66,40,1000.2,301.45,30
2019-06-30-13:00:00,1.47,9,1001.2,298.95,40
2019-06-30-14:00:00,1.47,349,1001.6,296.35,50
2019-06-30-15:00:00,2.06,2,1001.8,296.85,52
2019-06-30-16:00:00,1.3,100,1002.1,295.15,52
2019-06-30-17:00:00,1.12,80,1002.3,293.25,62
2019-06-30-18:00:00,1.2,73,1002.4,293.35,71
2019-06-30-19:00:00,0.46,276,1002.6,292.75,81
2019-06-30-20:00:00,2.78,351,1003,291.65,79
2019-06-30-21:00:00,1.71,8,1003.4,292.95,68
2019-06-30-22:00:00,0.55,58,1003.9,295.65,54
2019-06-30-23:00:00,2.45,30,1004.5,298.55,40
2019-07-01-00:00:00,3.26,26,1005,299.65,39
2019-07-01-01:00:00,3.53,19,1005,301.45,32
2019-07-01-02:00:00,3.06,20,1004.9,303.05,27
2019-07-01-03:00:00,3.74,44,1004.5,304.35,24
2019-07-01-04:00:00,3.22,55,1003.9,304.65,21
2019-07-01-05:00:00,2.61,33,1003,305.55,20
2019-07-01-06:00:00,1.51,37,1002.4,306.85,19
2019-07-01-07:00:00,2.37,138,1001.7,307.45,18
2019-07-01-08:00:00,2.63,66,1001.1,307.65,18
2019-07-01-09:00:00,3.01,173,1000.8,307.35,18
2019-07-01-10:00:00,3.43,164,1001.1,306.95,18
2019-07-01-11:00:00,5.78,182,1001.2,305.45,21
2019-07-01-12:00:00,5.4,194,1001.7,304.45,22
2019-07-01-13:00:00,3.9,176,1001.9,304.35,23
2019-07-01-14:00:00,5.34,192,1002.5,303.65,25
2019-07-01-15:00:00,4.67,190,1002.6,302.75,34
2019-07-01-16:00:00,2.88,160,1002.8,301.15,41
2019-07-01-17:00:00,1.4,125,1002.9,299.85,47
2019-07-01-18:00:00,2.07,143,1002.4,299.35,50
2019-07-01-19:00:00,0.99,89,1002.5,298.55,53
2019-07-01-20:00:00,0.94,125,1002.7,296.75,61
2019-07-01-21:00:00,2,108,1002.6,297.35,58
2019-07-01-22:00:00,1.19,110,1002.8,297.75,56
2019-07-01-23:00:00,1.24,49,1003.4,298.35,57
2019-07-02-00:00:00,1.15,84,1004.1,298.35,61
2019-07-02-01:00:00,3.15,128,1003.1,296.65,74
2019-07-02-02:00:00,0.81,69,1003.7,301.05,58
2019-07-02-03:00:00,1.72,104,1003.4,302.75,44
2019-07-02-04:00:00,2.29,69,1002.8,303.65,44
2019-07-02-05:00:00,2.46,146,1002,305.45,38
2019-07-02-06:00:00,2.67,111,1001,306.35,35
2019-07-02-07:00:00,2.07,86,1001.3,304.75,39
2019-07-02-08:00:00,-9999,-9999,1001.4,300.65,62
2019-07-02-09:00:00,1.95,129,1001.5,300.45,60
2019-07-02-10:00:00,3.32,11,1001.7,299.45,70
2019-07-02-11:00:00,1.99,341,1002.6,299.55,67
2019-07-02-12:00:00,1.05,51,1003.3,299.25,69
2019-07-02-13:00:00,1.85,359,1003.7,296.75,82
2019-07-02-14:00:00,2.21,7,1004.4,295.65,81
2019-07-02-15:00:00,2.13,4,1004.6,294.85,88
2019-07-02-16:00:00,0.76,26,1004.7,295.05,84
2019-07-02-17:00:00,2.25,3,1004.6,294.15,89
2019-07-02-18:00:00,2.16,5,1004.6,294.15,90
2019-07-02-19:00:00,1.25,11,1004.6,293.65,94
2019-07-02-20:00:00,2.44,1,1004.9,293.15,94
2019-07-02-21:00:00,1.77,17,1005,293.35,91
2019-07-02-22:00:00,1.04,360,1004.9,294.75,84
2019-07-02-23:00:00,2.53,325,1005.1,296.55,74
2019-07-03-00:00:00,2.15,337,1005.1,298.55,64
2019-07-03-01:00:00,2.22,333,1004.3,300.45,53
2019-07-03-02:00:00,1.8,309,1003.9,302.65,48
2019-07-03-03:00:00,1.25,292,1003.3,304.45,42
2019-07-03-04:00:00,1.92,238,1002.6,306.65,34
2019-07-03-05:00:00,1.47,202,1001.6,308.35,27
2019-07-03-06:00:00,3.59,191,1001,309.15,22
2019-07-03-07:00:00,3.08,171,1000.3,309.95,21
2019-07-03-08:00:00,2.47,214,999.6,310.65,19
2019-07-03-09:00:00,3.56,205,999.1,310.55,18
2019-07-03-10:00:00,5.76,182,999,309.75,21
2019-07-03-11:00:00,6.38,206,999.5,308.85,24
2019-07-03-12:00:00,5.87,206,999.9,307.35,27
2019-07-03-13:00:00,5.3,194,1000.5,306.25,29
2019-07-03-14:00:00,4.32,189,1000.7,305.25,31
2019-07-03-15:00:00,2.61,167,1000.6,302.35,38
2019-07-03-16:00:00,3.05,213,1000.6,304.15,34
2019-07-03-17:00:00,1.55,85,1000.6,300.95,44
2019-07-03-18:00:00,1.73,87,1000.6,298.35,53
2019-07-03-19:00:00,1.64,100,1000.4,298.05,54
2019-07-03-20:00:00,1.03,88,1000.4,296.95,59
2019-07-03-21:00:00,0.51,87,1000.5,296.45,62
2019-07-03-22:00:00,0.5,77,1000.5,298.05,59
2019-07-03-23:00:00,0.78,94,1000.7,300.15,52
2019-07-04-00:00:00,1.07,89,1000.4,302.45,45
2019-07-04-01:00:00,1.21,260,999.9,303.25,44
2019-07-04-02:00:00,1.28,107,999.4,305.35,40
2019-07-04-03:00:00,2.52,217,998.8,307.35,35
2019-07-04-04:00:00,5.44,195,998,309.75,29
2019-07-04-05:00:00,5.87,207,997.1,310.95,26
2019-07-04-06:00:00,5.36,218,995.9,311.65,24
2019-07-04-07:00:00,5.87,199,995.2,311.75,22
2019-07-04-08:00:00,6.08,186,994.5,311.75,22
2019-07-04-09:00:00,6.08,170,993.8,310.85,23
2019-07-04-10:00:00,4.97,179,994.2,310.45,25
2019-07-04-11:00:00,2.74,163,994,308.05,31
2019-07-04-12:00:00,1.75,129,994.2,306.85,34
2019-07-04-13:00:00,3.93,151,994.7,306.35,33
2019-07-04-14:00:00,4.34,156,994.5,305.45,37
2019-07-04-15:00:00,4.22,305,994.2,305.05,39
2019-07-04-16:00:00,1.66,36,993.5,302.05,50
2019-07-04-17:00:00,1.8,88,993.3,302.05,52
2019-07-04-18:00:00,2.13,115,992.6,301.45,56
2019-07-04-19:00:00,1.2,102,992.9,300.65,58
2019-07-04-20:00:00,0.65,71,992.5,299.05,67
2019-07-04-21:00:00,1.65,349,993.5,299.75,65
2019-07-04-22:00:00,1.68,104,992.7,299.75,66
2019-07-04-23:00:00,0.82,340,993.2,300.25,64
2019-07-05-00:00:00,2.35,126,992,299.75,69
2019-07-05-01:00:00,4.75,269,994.3,299.85,72
2019-07-05-02:00:00,3.71,258,995.7,297.95,84
2019-07-05-03:00:00,6.04,5,994.2,296.25,89
2019-07-05-04:00:00,1.95,77,992.3,298.95,72
2019-07-05-05:00:00,4.38,334,991.8,300.95,62
2019-07-05-06:00:00,4,317,991.3,301.85,59
2019-07-05-07:00:00,0.75,124,991.2,301.35,57
2019-07-05-08:00:00,6.89,318,992.8,300.45,56
2019-07-05-09:00:00,4.32,299,992.1,297.55,71
2019-07-05-10:00:00,6.78,320,991,295.85,83
2019-07-05-11:00:00,2.53,283,992.9,295.75,82
2019-07-05-12:00:00,2.62,179,994.5,295.15,83
2019-07-05-13:00:00,1.55,138,994.5,294.65,94
2019-07-05-14:00:00,1.1,55,994.6,293.65,94
2019-07-05-15:00:00,1.8,8,994.1,293.75,96
2019-07-05-16:00:00,1,30,993.9,293.65,97
2019-07-05-17:00:00,3.81,335,993.8,293.95,93
2019-07-05-18:00:00,2.42,352,994.3,293.15,93
2019-07-05-19:00:00,2.74,345,994.6,292.95,93
2019-07-05-20:00:00,0.92,121,995.3,292.75,93
2019-07-05-21:00:00,0.17,7,995.9,292.85,95
2019-07-05-22:00:00,2.2,338,996,294.15,87
2019-07-05-23:00:00,3.29,342,996,294.95,80
2019-07-06-00:00:00,2.33,16,995.9,295.95,73
2019-07-06-01:00:00,1.54,50,997.2,297.15,63
2019-07-06-02:00:00,1.81,11,997.4,297.75,64
2019-07-06-03:00:00,4.05,14,997.1,299.35,55
2019-07-06-04:00:00,5.22,6,997.3,299.75,47
2019-07-06-05:00:00,5.01,18,996.6,300.95,45
2019-07-06-06:00:00,4.76,12,996.7,300.35,44
2019-07-06-07:00:00,3.4,16,997.1,300.05,45
2019-07-06-08:00:00,3.25,16,997.3,299.95,46
2019-07-06-09:00:00,3.7,36,997.6,299.15,49
2019-07-06-10:00:00,1.79,85,998.4,295.75,76
2019-07-06-11:00:00,2.42,45,999.2,294.85,81
2019-07-06-12:00:00,3.83,30,1000.3,294.05,83
2019-07-06-13:00:00,3.27,28,1001.4,293.85,85
2019-07-06-14:00:00,3.95,23,1001.8,293.55,85
2019-07-06-15:00:00,4.87,2,1001.9,292.55,93
2019-07-06-16:00:00,3.64,359,1002.1,292.55,95
2019-07-06-17:00:00,3.07,353,1002.5,292.65,94
2019-07-06-18:00:00,2.76,6,1002.7,292.95,93
2019-07-06-19:00:00,1.93,1,1003,293.35,88
2019-07-06-20:00:00,2.75,17,1003.2,294.05,82
2019-07-06-21:00:00,2.19,25,1003.6,294.05,80
2019-07-06-22:00:00,4.06,335,1004.1,293.85,85
2019-07-06-23:00:00,2.6,15,1004.8,294.55,79
2019-07-07-00:00:00,2.52,11,1005,295.55,74
2019-07-07-01:00:00,3.13,32,1005.6,296.35,72
2019-07-07-02:00:00,4.6,10,1005.7,298.55,64
2019-07-07-03:00:00,2.95,20,1005.4,300.85,55
2019-07-07-04:00:00,1.36,60,1005.1,300.05,58
2019-07-07-05:00:00,2.97,55,1005.3,297.25,73
2019-07-07-06:00:00,1.19,78,1005.8,295.45,77
2019-07-07-07:00:00,1.58,152,1005.6,298.35,64
2019-07-07-08:00:00,1.68,164,1005.7,300.15,55
2019-07-07-09:00:00,2.23,186,1005.8,300.95,54
2019-07-07-10:00:00,2.63,183,1005.9,299.65,60
2019-07-07-11:00:00,1.18,136,1006.3,299.35,59
2019-07-07-12:00:00,1.09,197,1006.7,297.85,68
2019-07-07-13:00:00,3.95,174,1008,294.05,91
2019-07-07-14:00:00,1.44,163,1008.4,293.85,95
2019-07-07-15:00:00,3.55,328,1008.2,294.55,93
2019-07-07-16:00:00,1.76,5,1008,293.95,95
2019-07-07-17:00:00,3.24,332,1007.7,293.75,95
2019-07-07-18:00:00,0.79,357,1007.7,293.45,95
2019-07-07-19:00:00,2.07,3,1007.4,292.95,93
2019-07-07-20:00:00,2.78,4,1007.3,292.85,91
2019-07-07-21:00:00,2.99,339,1007.4,292.55,92
2019-07-07-22:00:00,3.39,353,1007.3,293.45,89
2019-07-07-23:00:00,3.43,336,1007.5,295.25,83
2019-07-08-00:00:00,3.35,358,1007.5,297.25,72
2019-07-08-01:00:00,2.65,23,1007.5,298.85,63
2019-07-08-02:00:00,1.79,335,1007.4,301.85,52
2019-07-08-03:00:00,1.35,221,1007,302.15,47
2019-07-08-04:00:00,1.44,6,1006.4,303.85,40
2019-07-08-05:00:00,3.42,181,1005.6,303.45,42
2019-07-08-06:00:00,2.08,203,1005,304.15,39
2019-07-08-07:00:00,2.45,243,1004.5,304.35,40
2019-07-08-08:00:00,2.87,200,1003.8,304.65,39
2019-07-08-09:00:00,2.19,197,1003.3,304.95,40
2019-07-08-10:00:00,2.44,146,1003.2,302.95,48
2019-07-08-11:00:00,2.39,162,1003.4,301.95,52
2019-07-08-12:00:00,2.58,159,1003.6,300.75,57
2019-07-08-13:00:00,2.66,163,1004,300.15,58
2019-07-08-14:00:00,1.96,156,1004.1,299.55,62
2019-07-08-15:00:00,1.88,174,1004,299.75,62
2019-07-08-16:00:00,0.97,182,1003.6,300.65,54
2019-07-08-17:00:00,1.94,220,1003.3,300.25,56
2019-07-08-18:00:00,0.47,46,1002.9,297.05,75
2019-07-08-19:00:00,0.65,176,1003,296.35,81
2019-07-08-20:00:00,0.79,349,1002.9,296.55,82
2019-07-08-21:00:00,0.9,347,1003,296.45,81
2019-07-08-22:00:00,0.48,80,1003,296.65,82
2019-07-08-23:00:00,1.09,343,1003.2,297.35,77
2019-07-09-00:00:00,2.19,4,1003.4,297.45,76
2019-07-09-01:00:00,1.64,352,1003.6,298.35,71
2019-07-09-02:00:00,2.83,344,1003.6,298.75,69
2019-07-09-03:00:00,2.68,10,1003.8,298.85,65
2019-07-09-04:00:00,2.97,354,1003.6,299.45,64
2019-07-09-05:00:00,2.3,13,1003.3,299.85,59
2019-07-09-06:00:00,0.74,57,1002.7,298.75,65
2019-07-09-07:00:00,1.61,353,1001.8,299.05,59
2019-07-09-08:00:00,0.89,111,1001.3,299.25,68
2019-07-09-09:00:00,1.11,111,1000.9,299.25,63
